Cidade: Aracaju
sem Threads - Aracaju - Dia 1 - Temperatura [media=27.870833333333337, minima=25.1, maxima=31.7]
sem Threads - Aracaju - Dia 14 - Temperatura [media=27.766666666666662, minima=24.5, maxima=30.9]
sem Threads - Aracaju - Dia 15 - Temperatura [media=27.8625, minima=25.5, maxima=31.1]
sem Threads - Aracaju - Dia 16 - Temperatura [media=28.083333333333332, minima=25.9, maxima=31.3]
sem Threads - Aracaju - Dia 17 - Temperatura [media=27.254166666666663, minima=25.3, maxima=30.0]
sem Threads - Aracaju - Dia 18 - Temperatura [media=27.254166666666666, minima=25.1, maxima=29.8]
sem Threads - Aracaju - Dia 19 - Temperatura [media=27.90833333333333, minima=26.0, maxima=30.2]
sem Threads - Aracaju - Dia 20 - Temperatura [media=28.154166666666665, minima=25.3, maxima=31.9]
sem Threads - Aracaju - Dia 21 - Temperatura [media=29.050000000000008, minima=26.0, maxima=35.6]
sem Threads - Aracaju - Dia 22 - Temperatura [media=29.137500000000003, minima=26.5, maxima=34.7]
sem Threads - Aracaju - Dia 23 - Temperatura [media=29.358333333333334, minima=26.7, maxima=34.6]
sem Threads - Aracaju - Dia 24 - Temperatura [media=28.562499999999996, minima=26.1, maxima=33.9]
sem Threads - Aracaju - Dia 25 - Temperatura [media=27.720833333333335, minima=25.8, maxima=32.0]
sem Threads - Aracaju - Dia 26 - Temperatura [media=27.587500000000002, minima=25.4, maxima=30.8]
sem Threads - Aracaju - Dia 27 - Temperatura [media=27.8125, minima=25.2, maxima=31.4]
sem Threads - Aracaju - Dia 28 - Temperatura [media=27.820833333333336, minima=25.4, maxima=30.6]
sem Threads - Aracaju - Dia 29 - Temperatura [media=27.825000000000003, minima=25.4, maxima=31.2]
sem Threads - Aracaju - Dia 30 - Temperatura [media=27.64583333333333, minima=25.2, maxima=31.0]
sem Threads - Aracaju - Dia 31 - Temperatura [media=27.2375, minima=23.8, maxima=30.6]

Cidade: Belém
sem Threads - Belém - Dia 1 - Temperatura [media=26.825, minima=25.3, maxima=28.9]
sem Threads - Belém - Dia 2 - Temperatura [media=26.71666666666667, minima=25.0, maxima=29.6]
sem Threads - Belém - Dia 3 - Temperatura [media=26.42083333333333, minima=24.9, maxima=29.9]
sem Threads - Belém - Dia 4 - Temperatura [media=26.75833333333334, minima=24.8, maxima=30.6]
sem Threads - Belém - Dia 5 - Temperatura [media=26.94583333333334, minima=25.1, maxima=30.3]
sem Threads - Belém - Dia 6 - Temperatura [media=26.79166666666667, minima=24.9, maxima=30.5]
sem Threads - Belém - Dia 7 - Temperatura [media=26.445833333333336, minima=24.8, maxima=29.4]
sem Threads - Belém - Dia 8 - Temperatura [media=26.891666666666662, minima=24.7, maxima=31.1]
sem Threads - Belém - Dia 9 - Temperatura [media=27.28333333333333, minima=24.8, maxima=31.9]
sem Threads - Belém - Dia 10 - Temperatura [media=27.2, minima=24.6, maxima=31.1]
sem Threads - Belém - Dia 11 - Temperatura [media=27.587500000000002, minima=25.4, maxima=31.5]
sem Threads - Belém - Dia 12 - Temperatura [media=25.383333333333336, minima=24.3, maxima=26.1]
sem Threads - Belém - Dia 13 - Temperatura [media=25.520833333333332, minima=24.3, maxima=27.5]
sem Threads - Belém - Dia 14 - Temperatura [media=26.437499999999996, minima=24.2, maxima=31.2]
sem Threads - Belém - Dia 15 - Temperatura [media=26.687500000000004, minima=23.9, maxima=31.7]
sem Threads - Belém - Dia 16 - Temperatura [media=27.21666666666667, minima=24.7, maxima=31.7]
sem Threads - Belém - Dia 17 - Temperatura [media=27.641666666666666, minima=24.7, maxima=32.4]
sem Threads - Belém - Dia 18 - Temperatura [media=27.816666666666666, minima=25.0, maxima=32.1]
sem Threads - Belém - Dia 19 - Temperatura [media=27.645833333333343, minima=24.9, maxima=32.0]
sem Threads - Belém - Dia 20 - Temperatura [media=27.937499999999996, minima=25.6, maxima=32.0]
sem Threads - Belém - Dia 21 - Temperatura [media=27.60833333333333, minima=25.0, maxima=31.9]
sem Threads - Belém - Dia 22 - Temperatura [media=27.495833333333334, minima=25.2, maxima=31.5]
sem Threads - Belém - Dia 23 - Temperatura [media=27.158333333333335, minima=25.4, maxima=30.6]
sem Threads - Belém - Dia 24 - Temperatura [media=27.54583333333333, minima=25.5, maxima=30.9]
sem Threads - Belém - Dia 25 - Temperatura [media=27.770833333333332, minima=25.7, maxima=31.2]
sem Threads - Belém - Dia 26 - Temperatura [media=27.44583333333333, minima=25.7, maxima=30.9]
sem Threads - Belém - Dia 27 - Temperatura [media=27.025000000000002, minima=25.7, maxima=29.2]
sem Threads - Belém - Dia 28 - Temperatura [media=27.354166666666668, minima=25.3, maxima=31.3]
sem Threads - Belém - Dia 29 - Temperatura [media=27.170833333333334, minima=25.3, maxima=30.2]
sem Threads - Belém - Dia 30 - Temperatura [media=26.924999999999997, minima=24.7, maxima=31.2]
sem Threads - Belém - Dia 31 - Temperatura [media=27.2625, minima=25.6, maxima=31.4]

Cidade: Belo Horizonte
sem Threads - Belo Horizonte - Dia 1 - Temperatura [media=21.75, minima=20.3, maxima=23.4]
sem Threads - Belo Horizonte - Dia 2 - Temperatura [media=22.2625, minima=19.7, maxima=26.3]
sem Threads - Belo Horizonte - Dia 3 - Temperatura [media=22.44583333333333, minima=21.4, maxima=24.9]
sem Threads - Belo Horizonte - Dia 4 - Temperatura [media=21.416666666666668, minima=20.4, maxima=23.0]
sem Threads - Belo Horizonte - Dia 5 - Temperatura [media=24.200000000000006, minima=20.8, maxima=29.8]
sem Threads - Belo Horizonte - Dia 6 - Temperatura [media=25.362499999999997, minima=21.0, maxima=30.8]
sem Threads - Belo Horizonte - Dia 7 - Temperatura [media=24.970833333333335, minima=20.6, maxima=30.2]
sem Threads - Belo Horizonte - Dia 8 - Temperatura [media=24.766666666666666, minima=20.8, maxima=29.5]
sem Threads - Belo Horizonte - Dia 9 - Temperatura [media=24.541666666666668, minima=20.7, maxima=29.3]
sem Threads - Belo Horizonte - Dia 10 - Temperatura [media=24.754166666666663, minima=20.5, maxima=29.7]
sem Threads - Belo Horizonte - Dia 11 - Temperatura [media=25.45, minima=21.4, maxima=30.7]
sem Threads - Belo Horizonte - Dia 12 - Temperatura [media=25.075000000000003, minima=20.9, maxima=30.5]
sem Threads - Belo Horizonte - Dia 13 - Temperatura [media=25.083333333333332, minima=21.5, maxima=30.2]
sem Threads - Belo Horizonte - Dia 14 - Temperatura [media=24.733333333333334, minima=21.3, maxima=29.1]
sem Threads - Belo Horizonte - Dia 15 - Temperatura [media=24.458333333333332, minima=21.2, maxima=28.2]
sem Threads - Belo Horizonte - Dia 16 - Temperatura [media=25.554166666666664, minima=19.7, maxima=31.9]
sem Threads - Belo Horizonte - Dia 17 - Temperatura [media=27.0125, minima=20.7, maxima=32.8]
sem Threads - Belo Horizonte - Dia 18 - Temperatura [media=27.0, minima=20.3, maxima=32.6]
sem Threads - Belo Horizonte - Dia 19 - Temperatura [media=26.999999999999996, minima=22.1, maxima=32.5]
sem Threads - Belo Horizonte - Dia 20 - Temperatura [media=26.437499999999996, minima=21.1, maxima=32.7]
sem Threads - Belo Horizonte - Dia 21 - Temperatura [media=25.4875, minima=21.3, maxima=30.2]
sem Threads - Belo Horizonte - Dia 22 - Temperatura [media=25.495833333333334, minima=21.0, maxima=30.4]
sem Threads - Belo Horizonte - Dia 23 - Temperatura [media=24.691666666666666, minima=21.3, maxima=29.7]
sem Threads - Belo Horizonte - Dia 24 - Temperatura [media=22.45416666666667, minima=19.9, maxima=27.1]
sem Threads - Belo Horizonte - Dia 25 - Temperatura [media=24.366666666666664, minima=21.1, maxima=29.3]
sem Threads - Belo Horizonte - Dia 26 - Temperatura [media=24.74166666666667, minima=19.8, maxima=30.1]
sem Threads - Belo Horizonte - Dia 27 - Temperatura [media=23.45833333333333, minima=19.8, maxima=28.1]
sem Threads - Belo Horizonte - Dia 28 - Temperatura [media=24.045833333333334, minima=20.7, maxima=28.1]
sem Threads - Belo Horizonte - Dia 29 - Temperatura [media=24.175, minima=20.9, maxima=29.3]
sem Threads - Belo Horizonte - Dia 30 - Temperatura [media=25.475000000000005, minima=21.4, maxima=30.2]
sem Threads - Belo Horizonte - Dia 31 - Temperatura [media=24.625, minima=21.2, maxima=28.3]

Cidade: Boa Vista
sem Threads - Boa Vista - Dia 1 - Temperatura [media=30.979166666666668, minima=26.0, maxima=35.8]
sem Threads - Boa Vista - Dia 2 - Temperatura [media=30.758333333333336, minima=26.0, maxima=36.0]
sem Threads - Boa Vista - Dia 3 - Temperatura [media=29.870833333333334, minima=25.1, maxima=35.6]
sem Threads - Boa Vista - Dia 4 - Temperatura [media=29.608333333333334, minima=24.6, maxima=35.2]
sem Threads - Boa Vista - Dia 5 - Temperatura [media=29.69583333333334, minima=24.8, maxima=35.6]
sem Threads - Boa Vista - Dia 6 - Temperatura [media=30.5, minima=26.0, maxima=35.5]
sem Threads - Boa Vista - Dia 7 - Temperatura [media=29.96249999999999, minima=25.9, maxima=34.6]
sem Threads - Boa Vista - Dia 8 - Temperatura [media=29.204166666666666, minima=24.8, maxima=34.5]
sem Threads - Boa Vista - Dia 9 - Temperatura [media=28.287500000000005, minima=26.5, maxima=30.5]
sem Threads - Boa Vista - Dia 10 - Temperatura [media=28.925000000000008, minima=25.0, maxima=34.1]
sem Threads - Boa Vista - Dia 11 - Temperatura [media=29.329166666666662, minima=26.3, maxima=32.7]
sem Threads - Boa Vista - Dia 12 - Temperatura [media=29.837500000000002, minima=25.2, maxima=35.2]
sem Threads - Boa Vista - Dia 13 - Temperatura [media=30.30416666666666, minima=25.9, maxima=35.3]
sem Threads - Boa Vista - Dia 14 - Temperatura [media=30.537500000000005, minima=26.3, maxima=35.4]
sem Threads - Boa Vista - Dia 15 - Temperatura [media=30.075, minima=26.4, maxima=33.9]
sem Threads - Boa Vista - Dia 16 - Temperatura [media=29.041666666666668, minima=25.9, maxima=32.4]
sem Threads - Boa Vista - Dia 17 - Temperatura [media=29.59583333333333, minima=25.5, maxima=34.3]
sem Threads - Boa Vista - Dia 18 - Temperatura [media=29.391666666666666, minima=25.4, maxima=33.5]
sem Threads - Boa Vista - Dia 19 - Temperatura [media=29.208333333333332, minima=25.4, maxima=33.6]
sem Threads - Boa Vista - Dia 20 - Temperatura [media=29.225000000000005, minima=25.8, maxima=33.6]
sem Threads - Boa Vista - Dia 21 - Temperatura [media=29.48333333333333, minima=25.7, maxima=33.8]
sem Threads - Boa Vista - Dia 22 - Temperatura [media=29.47916666666667, minima=25.3, maxima=35.0]
sem Threads - Boa Vista - Dia 23 - Temperatura [media=29.56250000000001, minima=25.5, maxima=34.7]
sem Threads - Boa Vista - Dia 24 - Temperatura [media=29.87083333333334, minima=26.0, maxima=35.1]
sem Threads - Boa Vista - Dia 25 - Temperatura [media=30.112500000000008, minima=25.5, maxima=35.6]
sem Threads - Boa Vista - Dia 26 - Temperatura [media=30.2, minima=25.4, maxima=35.7]
sem Threads - Boa Vista - Dia 27 - Temperatura [media=30.362499999999994, minima=25.0, maxima=36.1]
sem Threads - Boa Vista - Dia 28 - Temperatura [media=30.345833333333335, minima=25.6, maxima=35.7]
sem Threads - Boa Vista - Dia 29 - Temperatura [media=30.645833333333332, minima=25.9, maxima=36.7]
sem Threads - Boa Vista - Dia 30 - Temperatura [media=30.204166666666662, minima=26.4, maxima=34.0]
sem Threads - Boa Vista - Dia 31 - Temperatura [media=29.933333333333334, minima=25.8, maxima=35.1]

Cidade: Brasília
sem Threads - Brasília - Dia 1 - Temperatura [media=23.262499999999992, minima=20.7, maxima=27.0]
sem Threads - Brasília - Dia 2 - Temperatura [media=21.429166666666664, minima=19.6, maxima=24.4]
sem Threads - Brasília - Dia 3 - Temperatura [media=20.791666666666668, minima=19.7, maxima=22.5]
sem Threads - Brasília - Dia 4 - Temperatura [media=20.625000000000004, minima=19.5, maxima=22.3]
sem Threads - Brasília - Dia 5 - Temperatura [media=20.483333333333334, minima=18.8, maxima=22.3]
sem Threads - Brasília - Dia 6 - Temperatura [media=21.625, minima=19.1, maxima=26.4]
sem Threads - Brasília - Dia 7 - Temperatura [media=22.21666666666667, minima=18.7, maxima=26.6]
sem Threads - Brasília - Dia 8 - Temperatura [media=21.50833333333333, minima=19.6, maxima=24.9]
sem Threads - Brasília - Dia 9 - Temperatura [media=22.224999999999998, minima=19.2, maxima=26.2]
sem Threads - Brasília - Dia 10 - Temperatura [media=21.766666666666666, minima=19.3, maxima=25.4]
sem Threads - Brasília - Dia 11 - Temperatura [media=22.145833333333332, minima=19.2, maxima=27.1]
sem Threads - Brasília - Dia 12 - Temperatura [media=23.412499999999998, minima=19.3, maxima=28.0]
sem Threads - Brasília - Dia 13 - Temperatura [media=23.458333333333332, minima=20.5, maxima=26.5]
sem Threads - Brasília - Dia 14 - Temperatura [media=23.058333333333334, minima=19.9, maxima=26.7]
sem Threads - Brasília - Dia 15 - Temperatura [media=22.545833333333338, minima=19.3, maxima=27.1]
sem Threads - Brasília - Dia 16 - Temperatura [media=23.991666666666664, minima=19.6, maxima=29.2]
sem Threads - Brasília - Dia 17 - Temperatura [media=25.141666666666662, minima=21.1, maxima=30.1]
sem Threads - Brasília - Dia 18 - Temperatura [media=25.5125, minima=21.5, maxima=29.8]
sem Threads - Brasília - Dia 19 - Temperatura [media=25.366666666666664, minima=21.0, maxima=30.5]
sem Threads - Brasília - Dia 20 - Temperatura [media=25.325000000000003, minima=19.6, maxima=30.8]
sem Threads - Brasília - Dia 21 - Temperatura [media=24.8125, minima=20.8, maxima=29.8]
sem Threads - Brasília - Dia 22 - Temperatura [media=23.037499999999998, minima=19.7, maxima=27.0]
sem Threads - Brasília - Dia 23 - Temperatura [media=22.754166666666666, minima=20.0, maxima=26.9]
sem Threads - Brasília - Dia 24 - Temperatura [media=21.7375, minima=20.1, maxima=24.3]
sem Threads - Brasília - Dia 25 - Temperatura [media=21.90416666666667, minima=19.8, maxima=25.4]
sem Threads - Brasília - Dia 26 - Temperatura [media=21.870833333333337, minima=19.5, maxima=24.8]
sem Threads - Brasília - Dia 27 - Temperatura [media=22.0125, minima=19.0, maxima=25.9]
sem Threads - Brasília - Dia 28 - Temperatura [media=22.037500000000005, minima=19.3, maxima=25.3]
sem Threads - Brasília - Dia 29 - Temperatura [media=22.208333333333332, minima=19.2, maxima=26.4]
sem Threads - Brasília - Dia 30 - Temperatura [media=22.53333333333333, minima=18.9, maxima=27.2]
sem Threads - Brasília - Dia 31 - Temperatura [media=22.491666666666664, minima=19.4, maxima=26.4]

Cidade: Campo Grande
sem Threads - Campo Grande - Dia 1 - Temperatura [media=25.683333333333334, minima=22.7, maxima=29.7]
sem Threads - Campo Grande - Dia 2 - Temperatura [media=24.875000000000004, minima=21.5, maxima=28.7]
sem Threads - Campo Grande - Dia 3 - Temperatura [media=25.612499999999997, minima=22.0, maxima=30.2]
sem Threads - Campo Grande - Dia 4 - Temperatura [media=26.362499999999997, minima=21.8, maxima=31.4]
sem Threads - Campo Grande - Dia 5 - Temperatura [media=26.612499999999997, minima=21.4, maxima=32.4]
sem Threads - Campo Grande - Dia 6 - Temperatura [media=27.7625, minima=23.1, maxima=33.5]
sem Threads - Campo Grande - Dia 7 - Temperatura [media=28.80416666666667, minima=24.9, maxima=33.9]
sem Threads - Campo Grande - Dia 8 - Temperatura [media=28.641666666666666, minima=23.9, maxima=34.2]
sem Threads - Campo Grande - Dia 9 - Temperatura [media=28.816666666666663, minima=23.6, maxima=34.4]
sem Threads - Campo Grande - Dia 10 - Temperatura [media=28.316666666666674, minima=23.7, maxima=33.4]
sem Threads - Campo Grande - Dia 11 - Temperatura [media=26.012500000000003, minima=23.1, maxima=29.5]
sem Threads - Campo Grande - Dia 12 - Temperatura [media=25.062500000000004, minima=22.1, maxima=30.1]
sem Threads - Campo Grande - Dia 13 - Temperatura [media=25.59583333333333, minima=22.6, maxima=30.3]
sem Threads - Campo Grande - Dia 14 - Temperatura [media=26.733333333333334, minima=23.3, maxima=31.4]
sem Threads - Campo Grande - Dia 15 - Temperatura [media=26.42916666666667, minima=23.8, maxima=31.1]
sem Threads - Campo Grande - Dia 16 - Temperatura [media=27.191666666666663, minima=22.6, maxima=32.6]
sem Threads - Campo Grande - Dia 17 - Temperatura [media=27.579166666666666, minima=23.8, maxima=31.8]
sem Threads - Campo Grande - Dia 18 - Temperatura [media=27.824999999999992, minima=23.0, maxima=33.7]
sem Threads - Campo Grande - Dia 19 - Temperatura [media=28.712500000000002, minima=24.6, maxima=34.2]
sem Threads - Campo Grande - Dia 20 - Temperatura [media=28.112499999999997, minima=23.7, maxima=33.7]
sem Threads - Campo Grande - Dia 21 - Temperatura [media=25.645833333333332, minima=22.5, maxima=29.5]
sem Threads - Campo Grande - Dia 22 - Temperatura [media=24.895833333333332, minima=23.1, maxima=26.6]
sem Threads - Campo Grande - Dia 23 - Temperatura [media=23.33333333333333, minima=20.9, maxima=28.0]
sem Threads - Campo Grande - Dia 24 - Temperatura [media=24.92916666666666, minima=21.1, maxima=30.5]
sem Threads - Campo Grande - Dia 25 - Temperatura [media=24.67916666666667, minima=19.9, maxima=30.0]
sem Threads - Campo Grande - Dia 26 - Temperatura [media=23.9375, minima=18.8, maxima=29.0]
sem Threads - Campo Grande - Dia 27 - Temperatura [media=24.94583333333333, minima=19.4, maxima=31.2]
sem Threads - Campo Grande - Dia 28 - Temperatura [media=26.316666666666663, minima=20.2, maxima=32.7]
sem Threads - Campo Grande - Dia 29 - Temperatura [media=26.700000000000003, minima=19.6, maxima=34.0]
sem Threads - Campo Grande - Dia 30 - Temperatura [media=27.012500000000003, minima=22.6, maxima=33.6]
sem Threads - Campo Grande - Dia 31 - Temperatura [media=26.370833333333334, minima=21.3, maxima=33.0]

Cidade: Cuiabá
sem Threads - Cuiabá - Dia 1 - Temperatura [media=27.35833333333333, minima=25.2, maxima=30.4]
sem Threads - Cuiabá - Dia 2 - Temperatura [media=26.75, minima=24.2, maxima=30.8]
sem Threads - Cuiabá - Dia 3 - Temperatura [media=26.612499999999997, minima=24.3, maxima=30.9]
sem Threads - Cuiabá - Dia 4 - Temperatura [media=27.35833333333333, minima=24.0, maxima=32.9]
sem Threads - Cuiabá - Dia 5 - Temperatura [media=27.049999999999997, minima=24.2, maxima=30.8]
sem Threads - Cuiabá - Dia 6 - Temperatura [media=28.70833333333334, minima=24.3, maxima=34.5]
sem Threads - Cuiabá - Dia 7 - Temperatura [media=29.73333333333333, minima=25.4, maxima=35.0]
sem Threads - Cuiabá - Dia 8 - Temperatura [media=29.745833333333334, minima=25.2, maxima=34.8]
sem Threads - Cuiabá - Dia 9 - Temperatura [media=29.554166666666674, minima=25.1, maxima=34.8]
